square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,"[0.2, -0.1]",None,0,9,9,9,,,,,,,,,2030.522887500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030.5074729000044,2030.522887500003,2030.522887500003,2030.9896814000094,2031.0229955000104,2033.489590799989,2033.506625500013,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
8,"[-0.2, -0.1]",None,0,10,10,10,,,,,,,,,2033.522825699998,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033.5073027999897,2033.522825699998,2033.522825699998,2033.9894414999872,2034.0230112999852,2036.4897270000074,2036.506360200001,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
9,"[0.2, -0.1]",None,0,11,11,11,,,,,,,,,2036.5229047999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036.5069713999983,2036.5229047999892,2036.5229047999892,2036.9897220999992,2037.0231212000072,2039.4896316000086,2039.5062246999878,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
6,"[-0.3, 0]",None,0,12,12,12,,,,,,,,,2039.5228711999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.5068610000017,2039.5228711999953,2039.5228711999953,2039.989458600001,2040.0227769000048,2042.4894077999925,2042.5062550999864,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
9,"[0.2, -0.1]",None,0,13,13,13,,,,,,,,,2042.5228134999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.5070208999969,2042.5228134999925,2042.5228134999925,2042.9895482999855,2043.0226974000107,2045.4895232999988,2045.506348099996,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
7,"[0.3, 0]",None,0,14,14,14,,,,,,,,,2045.5227180999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045.5071754000091,2045.5227180999937,2045.5227180999937,2046.0060706000077,2046.0228619000118,2048.5061531999963,2048.506320299988,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
2,"[0.64, 0.4]",None,0,15,15,15,,,,,,,,,2048.52274819999,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.506977000012,2048.52274819999,2048.52274819999,2049.006033999991,2049.022808799986,2051.505996699998,2051.506183199992,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
2,"[0.64, 0.4]",None,0,16,16,16,,,,,,,,,2051.5224968999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.5069397999905,2051.5224968999973,2051.5224968999973,2052.0059578999935,2052.0226212000125,2054.5060639999865,2054.5062702999858,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
11,"[-0.64, -0.4]",space,0,17,17,17,,,,,,,,,2054.522771399992,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054.5070281999942,2054.522771399992,2054.522771399992,2055.0060098000104,2055.0227004000044,2057.506008299999,2057.506218499999,space,1,0.44413210000493564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
11,"[-0.64, -0.4]",space,0,18,18,18,,,,,,,,,2057.5224516000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057.5072261999885,2057.5224516000017,2057.5224516000017,2058.0059044999944,2058.022479600011,2060.505913400004,2060.5061242000083,space,1,0.5393953000020701,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
7,"[0.3, 0]",None,0,19,19,19,,,,,,,,,2060.5226553000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060.5071006999933,2060.5226553000102,2060.5226553000102,2061.0059072999866,2061.022486700007,2063.5059707000037,2063.506158300006,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
3,"[0, 0.2]",None,0,20,20,20,,,,,,,,,2063.5224929999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063.5068852000113,2063.5224929999968,2063.5224929999968,2064.0059066000103,2064.0225029999856,2066.5057338000042,2066.5059019000037,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
10,"[0, -0.2]",None,0,21,21,21,,,,,,,,,2066.5223979,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066.506623399997,2066.5223979,2066.5223979,2067.0058523000043,2067.022391800012,2069.505631200009,2069.5057966999884,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
1,"[-0.64, 0.4]",None,0,22,22,22,,,,,,,,,2069.522481299995,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.506426100008,2069.522481299995,2069.522481299995,2070.0057282999915,2070.022390500002,2072.505693999992,2072.505893900001,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
2,"[0.64, 0.4]",None,0,23,23,23,,,,,,,,,2072.5223500999855,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072.5066787000105,2072.5223500999855,2072.5223500999855,2073.005568499997,2073.022292400012,2075.5056662000134,2075.5058426999894,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
6,"[-0.3, 0]",None,0,24,24,24,,,,,,,,,2075.5223804000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.5065807999927,2075.5223804000125,2075.5223804000125,2076.00560959999,2076.0223687000107,2078.5056064999953,2078.5057962999854,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
3,"[0, 0.2]",None,0,25,25,25,,,,,,,,,2078.5222239999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078.506523399992,2078.5222239999857,2078.5222239999857,2079.005551999988,2079.022248299996,2081.5054306999955,2081.5055997000018,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
11,"[-0.64, -0.4]",space,0,26,26,26,,,,,,,,,2081.522272400005,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.5063333,2081.522272400005,2081.522272400005,2082.0054827999847,2082.0220491999935,2084.5055388000037,2084.505722800008,space,1,0.4554305000056047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
1,"[-0.64, 0.4]",None,0,27,27,27,,,,,,,,,2084.5221059999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084.506606799987,2084.5221059999894,2084.5221059999894,2085.0054994999955,2085.022196900012,2087.5052996999875,2087.505442499998,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
3,"[0, 0.2]",None,0,28,28,28,,,,,,,,,2087.5218650999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.5059457999887,2087.5218650999886,2087.5218650999886,2088.0053942000086,2088.0222600999987,2090.505435800005,2090.5056375999993,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
9,"[0.2, -0.1]",None,0,29,29,29,,,,,,,,,2090.5220598999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.5064497999847,2090.5220598999877,2090.5220598999877,2091.0053688999906,2091.02203729999,2093.505288399989,2093.5054721999913,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
8,"[-0.2, -0.1]",None,0,30,30,30,,,,,,,,,2093.522028999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.506179899996,2093.522028999985,2093.522028999985,2094.0053431999986,2094.0220487999904,2096.505188899988,2096.5053427999956,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
12,"[0.64, -0.4]",None,0,31,31,31,,,,,,,,,2096.5219156999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096.5059378999867,2096.5219156999956,2096.5219156999956,2097.005171800003,2097.021812699997,2099.5051294000004,2099.50530769999,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
9,"[0.2, -0.1]",None,0,32,32,32,,,,,,,,,2099.5218797000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.505983400013,2099.5218797000125,2099.5218797000125,2100.0052420999855,2100.0217860999983,2102.5052014999965,2102.5053817000007,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
11,"[-0.64, -0.4]",space,0,33,33,33,,,,,,,,,2102.5219118999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.506226800004,2102.5219118999958,2102.5219118999958,2103.004992900009,2103.0217712000012,2105.5052246999985,2105.505421699985,space,1,0.4513311999908183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
7,"[0.3, 0]",None,0,34,34,34,,,,,,,,,2105.5217962999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.5063351000135,2105.5217962999886,2105.5217962999886,2106.0050311000086,2106.0216882000095,2108.5050593999913,2108.505262199993,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
11,"[-0.64, -0.4]",space,0,35,35,35,,,,,,,,,2108.521716599993,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.506092800002,2108.521716599993,2108.521716599993,2109.005056199996,2109.021538300003,2111.505025199993,2111.505231499992,space,1,0.40386819999548607,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
4,"[-0.2, 0.1]",None,0,36,36,36,,,,,,,,,2111.5217297000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.5062410999963,2111.5217297000054,2111.5217297000054,2112.0049481999886,2112.0216055999917,2114.5050630999904,2114.5052878000133,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
5,"[0.2, 0.1]",None,0,37,37,37,,,,,,,,,2114.52165770001,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.5061716999917,2114.52165770001,2114.52165770001,2115.0048755999887,2115.021621699998,2117.504826499993,2117.505013499991,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
6,"[-0.3, 0]",None,0,38,38,38,,,,,,,,,2117.521680500009,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.505746400013,2117.521680500009,2117.521680500009,2118.0048319000052,2118.0214940999867,2120.504941399995,2120.5051498000103,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
11,"[-0.64, -0.4]",space,0,39,39,39,,,,,,,,,2120.5216330999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.505897700001,2120.5216330999974,2120.5216330999974,2121.0048667000083,2121.0214740000083,2123.5047780000023,2123.5049656000047,space,1,0.48178139998344705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.5056737000123,2123.5215207999863,2123.5215207999863,2141.3063915999955,space,17.7675506999949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
10,"[0, -0.2]",None,,,,,0,0,0,0,,,,,2142.321023800003,,,,,,,,,,,,,,,,,,,,,,,,2141.3064379999996,2141.321179499995,2142.321023800003,2142.3056057000067,,,,,,,,,,,,,,,,,,,2142.3185102000134,2142.321023800003,2142.321023800003,2142.821115400002,2142.821115400002,2145.3209999999963,2145.3209999999963,2145.305472200009,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
5,"[0.2, 0.1]",None,,,,,0,1,1,1,,,,,2145.3209999999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145.306356199988,2145.3209999999963,2145.3209999999963,2145.8209485000116,2145.8209485000116,2148.3209929000004,2148.3209929000004,2148.3052567999985,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
6,"[-0.3, 0]",None,,,,,0,2,2,2,,,,,2148.3209929000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.3059782999917,2148.3209929000004,2148.3209929000004,2148.8210749999853,2148.8210749999853,2151.320934599993,2151.320934599993,2151.305072099989,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
6,"[-0.3, 0]",space,,,,,0,3,3,3,,,,,2151.320934599993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.3056803999934,2151.320934599993,2151.320934599993,2151.8209007999976,2151.8209007999976,2154.3208916999865,2154.3208916999865,2154.3047946000006,space,1,0.5574178000097163,None,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
12,"[0.64, -0.4]",None,,,,,0,4,4,4,,,,,2154.3208916999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154.305614599987,2154.3208916999865,2154.3208916999865,2154.820952000009,2154.820952000009,2157.3207530000072,2157.3207530000072,2157.3048769999878,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
10,"[0, -0.2]",None,,,,,0,5,5,5,,,,,2157.3207530000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.3054544999904,2157.3207530000072,2157.3207530000072,2157.8209190999914,2157.8209190999914,2160.320753899985,2160.320753899985,2160.305040200008,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
2,"[0.64, 0.4]",None,,,,,0,6,6,6,,,,,2160.320753899985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160.3059232000087,2160.320753899985,2160.320753899985,2160.820768400008,2160.820768400008,2163.3207914000086,2163.3207914000086,2163.304844500002,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
9,"[0.2, -0.1]",None,,,,,0,7,7,7,,,,,2163.3207914000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2163.305459299998,2163.3207914000086,2163.3207914000086,2163.8208938000025,2163.8208938000025,2166.3207253,2166.3207253,2166.3047853999888,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
9,"[0.2, -0.1]",space,,,,,0,8,8,8,,,,,2166.3207253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166.3053990000044,2166.3207253,2166.3207253,2166.82077749999,2166.82077749999,2169.3206123000127,2169.3206123000127,2169.3051913999952,space,1,0.4448292000161018,None,,,,,,,,,,,,,,,,,,,,,,,,nback50,001,2024-01-12_12h34.26.209,untitled,2023.2.3,60.022496431766875,2024-01-12 12h51.04.478426 -0500,
