square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,fixation_2.started,target_square_2.stopped,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
8,"[-0.2, -0.1]",None,0,10,10,10,,,,,,,,,158.33835309999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.32268079998903,158.33835309999995,158.33835309999995,158.80504279991146,158.83856359997299,161.3050504999701,161.3219990999205,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
9,"[0.2, -0.1]",None,0,11,11,11,,,,,,,,,161.33838569989894,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.32277569989674,161.33838569989894,161.33838569989894,161.8050718999002,161.83849769993685,164.30492529994808,164.3217861999292,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
6,"[-0.3, 0]",None,0,12,12,12,,,,,,,,,164.33822289993986,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.3225103999721,164.33822289993986,164.33822289993986,164.82166399993002,164.83820719993673,167.32172059989534,167.3219038998941,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
9,"[0.2, -0.1]",None,0,13,13,13,,,,,,,,,167.33831169991754,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.3225998999551,167.33831169991754,167.33831169991754,167.80495169991627,167.83833129995037,170.304943599971,170.3217993999133,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
7,"[0.3, 0]",None,0,14,14,14,,,,,,,,,170.3382411999628,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.32258389994968,170.3382411999628,170.3382411999628,170.82148949999828,170.83813809999265,173.32135739992373,173.32152009999845,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
2,"[0.64, 0.4]",None,0,15,15,15,,,,,,,,,173.33824769989587,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.32232169993222,173.33824769989587,173.33824769989587,173.82147599989548,173.83817689993884,176.32130809989758,176.3214937999146,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
2,"[0.64, 0.4]",None,0,16,16,16,,,,,,,,,176.33805859996937,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.3222655999707,176.33805859996937,176.33805859996937,176.8214306998998,176.83807239995804,179.3213897999376,179.32157589995768,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
11,"[-0.64, -0.4]",space,0,17,17,17,,,,,,,,,179.33796029991936,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.32231789990328,179.33796029991936,179.33796029991936,179.82130139996298,179.83816129993647,182.32120279991068,182.3213765999535,space,1,0.43322030000854284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
11,"[-0.64, -0.4]",space,0,18,18,18,,,,,,,,,182.33800189988688,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.3222686999943,182.33800189988688,182.33800189988688,182.82128679996822,182.83795329998247,185.32129469991196,185.32148339995183,space,1,0.5620931000448763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
7,"[0.3, 0]",None,0,19,19,19,,,,,,,,,185.3377979999641,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.3222572999075,185.3377979999641,185.3377979999641,185.82150679989718,185.83805649995338,188.32096379995346,188.32109189999755,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
3,"[0, 0.2]",None,0,20,20,20,,,,,,,,,188.33803919993807,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.32155839994084,188.33803919993807,188.33803919993807,188.8211165999528,188.83792949991766,191.32130269997288,191.32150789990555,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
10,"[0, -0.2]",None,0,21,21,21,,,,,,,,,191.33798289997503,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.32240359997377,191.33798289997503,191.33798289997503,191.82114129990805,191.8380108999554,194.32110929989722,194.32126659993082,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
1,"[-0.64, 0.4]",None,0,22,22,22,,,,,,,,,194.33777279988863,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.3219010999892,194.33777279988863,194.33777279988863,194.82115479989443,194.8379870998906,197.32120159990154,197.32143059989903,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
2,"[0.64, 0.4]",None,0,23,23,23,,,,,,,,,197.33786949992646,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.32228609989397,197.33786949992646,197.33786949992646,197.82097209990025,197.8378002999816,200.32097809994593,200.32114309992176,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
6,"[-0.3, 0]",None,0,24,24,24,,,,,,,,,200.3376442999579,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.32180009991862,200.3376442999579,200.3376442999579,200.82104149996303,200.83779599994887,203.32102029991802,203.32119739998598,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
3,"[0, 0.2]",None,0,25,25,25,,,,,,,,,203.33775549998973,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.3218787999358,203.33775549998973,203.33775549998973,203.8210151999956,203.83773659996223,206.32087229995523,206.32102339994162,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
11,"[-0.64, -0.4]",space,0,26,26,26,,,,,,,,,206.33761339995544,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.32162669999525,206.33761339995544,206.33761339995544,206.820899299928,206.8375800999347,209.32092969992664,209.32111539994366,space,1,0.4233627999201417,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
1,"[-0.64, 0.4]",None,0,27,27,27,,,,,,,,,209.33751549990848,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.32214249996468,209.33751549990848,209.33751549990848,209.82082649995573,209.83739339991007,212.32077719992958,212.32097519992385,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
3,"[0, 0.2]",None,0,28,28,28,,,,,,,,,212.33757669990882,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.32177499996033,212.33757669990882,212.33757669990882,212.82076269993559,212.83741289994214,215.3207721998915,215.3209563998971,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
9,"[0.2, -0.1]",None,0,29,29,29,,,,,,,,,215.33752999990247,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.32167119998485,215.33752999990247,215.33752999990247,215.82066039997153,215.83744809997734,218.3207949999487,218.32101219997276,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
8,"[-0.2, -0.1]",None,0,30,30,30,,,,,,,,,218.33731599990278,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.32177319994662,218.33731599990278,218.33731599990278,218.82063679990824,218.83742779993918,221.32075239997357,221.3209641999565,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
12,"[0.64, -0.4]",None,0,31,31,31,,,,,,,,,221.3374232999049,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.3218171999324,221.3374232999049,221.3374232999049,221.8206702999305,221.83728189999238,224.3205910999095,224.32076649996452,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
9,"[0.2, -0.1]",None,0,32,32,32,,,,,,,,,224.3371464998927,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.32144109997898,224.3371464998927,224.3371464998927,224.8204764999682,224.8372463999549,227.32056879997253,227.3207473999355,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
11,"[-0.64, -0.4]",space,0,33,33,33,,,,,,,,,227.33717559999786,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.3215760999592,227.33717559999786,227.33717559999786,227.82047659996897,227.8373376999516,230.3206060999073,230.32077569991816,space,1,0.36639179999474436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
7,"[0.3, 0]",None,0,34,34,34,,,,,,,,,230.3370970999822,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.3216197999427,230.3370970999822,230.3370970999822,230.82038589997683,230.83713679993525,233.32056299992837,233.32073639996815,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
11,"[-0.64, -0.4]",space,0,35,35,35,,,,,,,,,233.33707789995242,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.32146709994413,233.33707789995242,233.33707789995242,233.8204234999139,233.8370864999015,236.32036689994857,236.32054799993057,space,1,0.45341149996966124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
4,"[-0.2, 0.1]",None,0,36,36,36,,,,,,,,,236.337061899947,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.32137809996493,236.337061899947,236.337061899947,236.82039219990838,236.83703509997576,239.3203755998984,239.3205284998985,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
5,"[0.2, 0.1]",None,0,37,37,37,,,,,,,,,239.3368233999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.3211504999781,239.3368233999936,239.3368233999936,239.82023759989534,239.83693579991814,242.3203090999741,242.3204818998929,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
6,"[-0.3, 0]",None,0,38,38,38,,,,,,,,,242.33695159992203,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.3211954999715,242.33695159992203,242.33695159992203,242.82030879997183,242.83705949992873,245.32015019992832,245.3204518998973,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
11,"[-0.64, -0.4]",space,0,39,39,39,,,,,,,,,245.3369115999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.3211261999095,245.3369115999667,245.3369115999667,245.82012169994414,245.83689949999098,248.3201333999168,248.32030129991472,space,1,0.3678313000127673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.32093509996776,248.3369252999546,248.3369252999546,274.9213709998876,space,26.57546329998877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
10,"[0, -0.2]",None,,,,,0,0,0,0,,,,,275.9369175999891,,,,,,,,,,,,,,,,,,,,,,,,274.92140969994944,274.93651539995335,275.9369175999891,275.92046379996464,,,,,,,,,,,,,,,,,,,275.9349080999382,275.9369175999891,275.9369175999891,276.4363390998915,276.4363390998915,278.93643699993845,278.93643699993845,278.92066479998175,None,1,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
5,"[0.2, 0.1]",None,,,,,0,1,1,1,,,,,278.93643699993845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.9215670999838,278.93643699993845,278.93643699993845,279.43616349995136,279.43616349995136,281.93630709999707,281.93630709999707,281.92028500000015,None,1,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
6,"[-0.3, 0]",None,,,,,0,2,2,2,,,,,281.93630709999707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.92087899998296,281.93630709999707,281.93630709999707,282.43620719993487,282.43620719993487,284.93611879996024,284.93611879996024,284.91988779988606,None,1,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
6,"[-0.3, 0]",space,,,,,0,3,3,3,,,,,284.93611879996024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.92025939992163,284.93611879996024,284.93611879996024,285.43602309993,285.43602309993,287.9361294999253,287.9361294999253,287.9202962999698,space,1,0.8671963000670075,None,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
12,"[0.64, -0.4]",None,,,,,0,4,4,4,,,,,287.9361294999253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.9212081999285,287.9361294999253,287.9361294999253,288.43593739997596,288.43593739997596,290.9360767999897,290.9360767999897,290.92049899999984,None,1,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
10,"[0, -0.2]",None,,,,,0,5,5,5,,,,,290.9360767999897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.9212231999263,290.9360767999897,290.9360767999897,291.4360637998907,291.4360637998907,293.93617589992937,293.93617589992937,293.9199543999275,None,1,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
2,"[0.64, 0.4]",None,,,,,0,6,6,6,,,,,293.93617589992937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.9205034999177,293.93617589992937,293.93617589992937,294.4361273999093,294.4361273999093,296.9360552999424,296.9360552999424,296.92046579997987,None,1,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
9,"[0.2, -0.1]",None,,,,,0,7,7,7,,,,,296.9360552999424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.9212276999606,296.9360552999424,296.9360552999424,297.4360446999781,297.4360446999781,299.9360130999703,299.9360130999703,299.9202118999092,None,1,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
9,"[0.2, -0.1]",space,,,,,0,8,8,8,,,,,299.9360130999703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.92089349997696,299.9360130999703,299.9360130999703,300.43588489992544,300.43588489992544,302.93587449996267,302.93587449996267,302.9199068999151,space,1,0.422653799992986,None,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
6,"[-0.3, 0]",None,,,,,0,9,9,9,,,,,302.93587449996267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.9206294999458,302.93587449996267,302.93587449996267,303.43599219992757,303.43599219992757,305.9358714999398,305.9358714999398,305.9200428999029,None,1,,,,,,,,,,,,,,,,,,,,,,,,nback2,001,2023-12-07_12h20.10.465,untitled,2023.2.3,59.97184923699001,2023-12-07 13h09.35.921550 -0500,
